city,country,latitude,longitude,timezone,utc_offset,sunrise,sunset,time,temperature_2m_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,weather_code,wind_speed_10m_max,wind_direction_10m_dominant
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-03-03 08:05,2026-03-03 19:31,2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-03-04 08:04,2026-03-04 19:32,2026-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-03-05 08:02,2026-03-05 19:33,2026-03-05,14.9,0.0,0.0,0.0,0.0,51.0,28.7,0.0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-03-01 06:04,2026-03-01 19:00,2026-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-03-02 06:05,2026-03-02 18:59,2026-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-03-03 06:06,2026-03-03 18:57,2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-03-04 06:07,2026-03-04 18:56,2026-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-03-05 06:08,2026-03-05 18:55,2026-03-05,22.9,0.0,0.0,0.0,0.0,0.0,11.1,0.0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-03-01 05:24,2026-03-01 17:39,2026-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-03-02 05:24,2026-03-02 17:39,2026-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-03-03 05:24,2026-03-03 17:38,2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-03-04 05:24,2026-03-04 17:38,2026-03-04,26.8,0.0,0.0,0.0,0.0,3.0,12.1,0.0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-03-05 05:24,2026-03-05 17:37,2026-03-05,29.8,6.4,1.8,4.6,0.0,80.0,15.9,87.0
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-03-01 06:41,2026-03-01 19:30,2026-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-03-02 06:42,2026-03-02 19:29,2026-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-03-03 06:42,2026-03-03 19:28,2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-03-04 06:43,2026-03-04 19:26,2026-03-04,24.5,0.0,0.0,0.0,0.0,0.0,12.8,0.0
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-03-05 06:44,2026-03-05 19:25,2026-03-05,27.2,0.7,0.1,0.6,0.0,53.0,19.4,119.0
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-03-01 07:50,2026-03-01 19:32,2026-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-03-02 07:49,2026-03-02 19:33,2026-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-03-03 07:49,2026-03-03 19:33,2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-03-04 07:48,2026-03-04 19:34,2026-03-04,24.6,0.0,0.0,0.0,0.0,1.0,18.4,0.0
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-03-05 07:47,2026-03-05 19:34,2026-03-05,30.5,2.8,0.0,2.8,0.0,81.0,17.4,92.0
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-03-01 07:21,2026-03-01 18:49,2026-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-03-02 07:19,2026-03-02 18:50,2026-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-03-03 07:18,2026-03-03 18:50,2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-03-04 07:17,2026-03-04 18:51,2026-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-03-05 07:16,2026-03-05 18:52,2026-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-03-01 07:36,2026-03-01 18:42,2026-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-03-02 07:34,2026-03-02 18:43,2026-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-03-03 07:32,2026-03-03 18:45,2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-03-04 07:30,2026-03-04 18:46,2026-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-03-05 07:28,2026-03-05 18:48,2026-03-05,10.4,0.0,0.0,0.0,0.0,3.0,18.3,0.0
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-03-01 07:23,2026-03-01 19:27,2026-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-03-02 07:23,2026-03-02 19:27,2026-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-03-03 07:23,2026-03-03 19:26,2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-03-04 07:23,2026-03-04 19:26,2026-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-03-05 07:22,2026-03-05 19:26,2026-03-05,32.3,0.0,0.0,0.0,0.0,51.0,10.2,0.0
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-03-01 06:22,2026-03-01 17:48,2026-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-03-02 06:20,2026-03-02 17:49,2026-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-03-03 06:19,2026-03-03 17:50,2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-03-04 06:18,2026-03-04 17:51,2026-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-03-05 06:17,2026-03-05 17:51,2026-03-05,17.9,0.0,0.0,0.0,0.0,3.0,15.6,0.0
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-03-01 06:12,2026-03-01 18:13,2026-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-03-02 06:12,2026-03-02 18:13,2026-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-03-03 06:12,2026-03-03 18:13,2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-03-04 06:11,2026-03-04 18:13,2026-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-03-05 06:11,2026-03-05 18:13,2026-03-05,34.1,0.0,0.0,0.0,0.0,95.0,16.5,230.0
